player_id,player_name,ppg,fantasy_stdev,projected_ppg,last_3_avg,boom_weeks,bust_weeks,low_floor_weeks,momentum,availability_score,weekly_consistency_score,efficiency_ratio,pos_QB,pos_RB,pos_TE,pos_WR,cluster,performance_score,adjusted_score,ranked_score,draft_tier
2577417,Dak Prescott,14.7,8.040837435657226,17.32,13.934761904761904,1.0,2.0,1.0,5.356666666666664,0.4117647058823529,1.8281677894410115,0.8487297921478061,True,False,False,False,0,6.04008439041427,4.832067512331417,104.0,7
2976212,Stefon Diggs,15.24,5.6594497460947055,14.30125,15.995,1.0,0.0,0.0,-6.040000000000001,0.4705882352941176,2.6928412979576923,1.0656411152871252,False,False,False,True,1,4.580433672239422,5.4965204066873055,85.0,6
2976499,Amari Cooper,7.2176470588235295,7.656552364977795,8.971176470588235,7.275490196078431,1.0,9.0,6.0,-0.9833333333333396,1.0,0.942675856543229,0.8045374073831225,False,False,False,True,7,4.444067820096455,5.332881384115746,89.0,6
2976592,Sterling Shepard,4.8,0.0,8.51,5.533333333333334,0.0,0.0,0.0,-0.7333333333333343,0.0588235294117647,0.0,0.564042303172738,False,False,False,True,6,1.7029878029622274,2.043585363554673,205.0,14
2977187,Cooper Kupp,10.294117647058824,10.944317623099858,11.171176470588236,11.779411764705882,4.0,9.0,6.0,-25.250000000000007,1.0,0.940590176707895,0.9214891264283082,False,False,False,True,0,3.7091911644171813,4.451029397300617,118.0,8
2980453,Jamaal Williams,2.7222222222222223,3.7963066847193,4.848888888888889,4.166666666666667,0.0,8.0,5.0,-12.999999999999998,0.5294117647058824,0.7170712084931316,0.5614115490375802,False,True,False,False,5,1.5765435440666977,1.8918522528800372,208.0,14
2983509,Dare Ogunbowale,0.7,0.1414213562373095,3.03,0.75,0.0,2.0,2.0,-0.0999999999999998,0.1176470588235294,4.949747468305832,0.231023102310231,False,True,False,False,2,1.2563489986979002,1.5076187984374803,220.0,15
3040151,George Kittle,13.641176470588237,8.682385820119476,11.022941176470589,12.219607843137254,6.0,5.0,5.0,24.16666666666667,1.0,1.5711322617082826,1.2375260152622871,False,False,True,False,1,8.140130568541164,8.140130568541164,33.0,3
3042519,Aaron Jones,13.476470588235294,6.454797577361035,14.95,13.902941176470588,2.0,3.0,1.0,-7.249999999999995,1.0,2.0878223409362104,0.90143615974818,False,True,False,False,1,4.683951622068301,5.620741946481961,81.0,6
3043078,Derrick Henry,18.01764705882353,9.087507585562008,16.183529411764706,17.143137254901962,6.0,2.0,1.0,14.866666666666656,1.0,1.98268302823202,1.1133323640593196,False,True,False,False,4,8.0358639427282,9.64303673127384,12.0,1
3043116,Demarcus Robinson,5.675,2.305609102457165,9.375,9.908333333333331,1.0,1.0,0.0,-16.933333333333334,0.2352941176470588,2.4613886169828016,0.6053333333333333,False,False,False,True,2,1.421147742765487,1.7053772913185845,215.0,15
3045138,Mike Williams,2.857142857142857,4.217367718872813,6.534285714285715,3.6166666666666663,0.0,6.0,3.0,-5.316666666666666,0.4117647058823529,0.6774706517425739,0.4372540445999125,False,False,False,True,5,2.039571426593293,2.4474857119119515,191.0,13
