season,week,player_id,player_name,team,position,fantasy_points,projected_points,prev_week_points,last_3_avg,season_avg,fantasy_stdev,efficiency_ratio,boom_weeks,bust_weeks,high_ceiling_weeks,low_floor_weeks,fantasy_z_score,momentum,positional_avg_fantasy_points,cumulative_fantasy_points
2024,16,3046779,Jared Goff,DET,QB,25.34,18.11,41.06,26.673333333333336,20.216,10.848220745050007,1.399226946438432,1.0,0.0,1.0,0.0,0.4723355212271152,-1.3333333333333357,16.13356725146199,227.5
2024,17,3046779,Jared Goff,DET,QB,25.82,16.89,25.34,29.473333333333333,20.681818181818183,10.406841805448778,1.5287152161042037,1.0,0.0,1.0,0.0,0.4937311351741299,-3.6533333333333324,16.13356725146199,253.32000000000002
2024,1,3051392,Ezekiel Elliott,FA,RB,12.9,9.8,0.0,30.74,21.110000000000003,10.032784440840123,1.316326530612245,1.0,0.0,1.0,0.0,-0.8183171928402875,-17.839999999999996,9.654273858921162,12.9
2024,2,3051392,Ezekiel Elliott,FA,RB,5.2,10.55,12.9,12.9,12.9,0.0,0.4928909952606635,0.0,0.0,0.0,0.0,0.0,-7.7,9.654273858921162,18.1
2024,3,3051392,Ezekiel Elliott,FA,RB,2.2,9.56,5.2,9.05,9.05,5.444722215136416,0.23012552301255232,0.0,1.0,0.0,0.0,-1.2580990782150263,-6.8500000000000005,9.654273858921162,20.3
2024,4,3051392,Ezekiel Elliott,FA,RB,3.4,8.18,2.2,6.766666666666667,6.766666666666667,5.519359866264686,0.4156479217603912,0.0,1.0,0.0,1.0,-0.6099741180574825,-3.3666666666666667,9.654273858921162,23.7
2024,12,3051738,Marquez Valdes-Scantling,NO,WR,0.0,0.0,0.0,3.6,5.925,4.810665234663498,0.0,0.0,1.0,0.0,0.0,-1.2316383932324173,-3.6,10.096716917922947,0.0
2024,13,3051738,Marquez Valdes-Scantling,NO,WR,11.6,9.73,0.0,0.0,0.0,0.0,1.1921891058581706,0.0,1.0,0.0,1.0,0.0,11.6,10.096716917922947,11.6
2024,14,3051738,Marquez Valdes-Scantling,NO,WR,9.1,8.4,11.6,5.8,5.8,8.202438661763951,1.0833333333333333,0.0,0.0,0.0,0.0,0.4023193755026908,3.3,10.096716917922947,20.7
2024,15,3051738,Marquez Valdes-Scantling,NO,WR,8.8,8.56,9.1,6.8999999999999995,6.8999999999999995,6.104916051838878,1.0280373831775702,0.0,0.0,0.0,0.0,0.31122459078330766,1.9000000000000012,10.096716917922947,29.5
2024,1,3051876,Evan Engram,FA,TE,1.5,12.01,0.0,9.833333333333334,7.375,5.074363671108592,0.12489592006661115,0.0,0.0,0.0,0.0,-1.1577806363091225,-8.333333333333334,8.573153638814016,1.5
2024,2,3051876,Evan Engram,FA,TE,0.0,0.0,1.5,1.5,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5,8.573153638814016,1.5
2024,3,3051876,Evan Engram,FA,TE,0.0,0.0,0.0,0.75,0.75,1.0606601717798212,0.0,0.0,1.0,0.0,1.0,-0.7071067811865476,-0.75,8.573153638814016,1.5
2024,4,3051876,Evan Engram,FA,TE,0.0,0.0,0.0,0.5,0.5,0.8660254037844386,0.0,0.0,1.0,0.0,1.0,-0.5773502691896258,-0.5,8.573153638814016,1.5
2024,5,3051876,Evan Engram,FA,TE,0.0,0.0,0.0,0.0,0.375,0.75,0.0,0.0,1.0,0.0,1.0,-0.5,0.0,8.573153638814016,1.5
2024,6,3051876,Evan Engram,FA,TE,18.2,9.23,0.0,0.0,0.3,0.6708203932499369,1.9718309859154928,0.0,1.0,0.0,1.0,26.68374453149749,18.2,8.573153638814016,19.7
2024,7,3051876,Evan Engram,FA,TE,8.5,11.96,18.2,6.066666666666666,3.283333333333333,7.3322347661996385,0.7107023411371237,0.0,0.0,1.0,0.0,0.711470217881541,2.4333333333333336,8.573153638814016,28.2
2024,8,3051876,Evan Engram,FA,TE,13.6,12.25,8.5,8.9,4.0285714285714285,6.97775376600863,1.110204081632653,0.0,0.0,0.0,0.0,1.371706267144987,4.699999999999999,8.573153638814016,41.8
2024,9,3051876,Evan Engram,FA,TE,11.5,12.43,13.6,13.433333333333332,5.225,7.292804673100741,0.9251810136765889,0.0,0.0,0.0,0.0,0.8604371406168496,-1.9333333333333318,8.573153638814016,53.3
2024,10,3051876,Evan Engram,FA,TE,10.0,11.94,11.5,11.200000000000001,5.922222222222222,7.135260643063044,0.8375209380234506,0.0,0.0,0.0,0.0,0.5714966813079527,-1.200000000000001,8.573153638814016,63.3
2024,11,3051876,Evan Engram,FA,TE,7.8,12.5,10.0,11.700000000000001,6.33,6.849663414277295,0.624,0.0,0.0,0.0,0.0,0.21460908530716452,-3.9000000000000012,8.573153638814016,71.1
2024,12,3051876,Evan Engram,FA,TE,0.0,0.0,7.8,9.766666666666666,6.463636363636363,6.513259203697136,0.0,0.0,0.0,0.0,0.0,-0.9923812582136136,-9.766666666666666,8.573153638814016,71.1
2024,13,3051876,Evan Engram,FA,TE,11.1,11.22,0.0,5.933333333333333,5.925,6.4844043674033784,0.9893048128342246,0.0,1.0,0.0,1.0,0.7980686747443362,5.166666666666667,8.573153638814016,82.2
2024,14,3051876,Evan Engram,FA,TE,7.3,12.02,11.1,6.3,6.323076923076924,6.372094611945882,0.6073211314475874,0.0,0.0,0.0,0.0,0.1533127074245917,1.0,8.573153638814016,89.5
2024,15,3051876,Evan Engram,FA,TE,0.0,0.0,7.3,6.133333333333333,6.392857142857143,6.127675464105993,0.0,0.0,0.0,0.0,0.0,-1.043276064521449,-6.133333333333333,8.573153638814016,89.5
2024,16,3051876,Evan Engram,FA,TE,0.0,0.0,0.0,6.133333333333333,5.966666666666667,6.131146090328658,0.0,0.0,1.0,0.0,1.0,-0.9731731357826487,-6.133333333333333,8.573153638814016,89.5
2024,17,3051876,Evan Engram,FA,TE,0.0,0.0,0.0,2.433333333333334,5.59375,6.108187810908677,0.0,0.0,1.0,0.0,1.0,-0.9157789794888204,-2.433333333333334,8.573153638814016,89.5
2024,1,3051926,Gus Edwards,LAC,RB,3.8,9.54,0.0,0.0,5.264705882352941,6.067839522481476,0.39832285115303984,0.0,1.0,0.0,1.0,-0.24138836845077632,3.8,9.654273858921162,3.8
2024,2,3051926,Gus Edwards,LAC,RB,5.9,9.4,3.8,3.8,3.8,0.0,0.6276595744680851,0.0,1.0,0.0,0.0,0.0,2.1000000000000005,9.654273858921162,9.7
2024,3,3051926,Gus Edwards,LAC,RB,0.9,6.55,5.9,4.85,4.85,1.4849242404917504,0.13740458015267176,0.0,1.0,0.0,0.0,-2.6600683673208203,-3.9499999999999997,9.654273858921162,10.6
2024,4,3051926,Gus Edwards,LAC,RB,1.9,6.2,0.9,3.533333333333333,3.533333333333333,2.51064400768674,0.30645161290322576,0.0,1.0,0.0,1.0,-0.650563492208621,-1.6333333333333333,9.654273858921162,12.5
2024,5,3051926,Gus Edwards,LAC,RB,0.0,0.0,1.9,2.9,3.125,2.2066188313042803,0.0,0.0,1.0,0.0,1.0,-1.4161938417578384,-2.9,9.654273858921162,12.5
2024,13,3051926,Gus Edwards,LAC,RB,4.3,11.72,0.0,0.9333333333333332,2.5,2.367488120350343,0.3668941979522184,0.0,1.0,0.0,1.0,0.760299485571921,3.3666666666666667,9.654273858921162,16.8
2024,14,3051926,Gus Edwards,LAC,RB,9.6,10.17,4.3,2.0666666666666664,2.8000000000000003,2.2414281161795038,0.943952802359882,0.0,1.0,0.0,0.0,3.0337800935550607,7.533333333333333,9.654273858921162,26.4
2024,15,3051926,Gus Edwards,LAC,RB,2.3,10.1,9.6,4.633333333333334,3.7714285714285714,3.2851759393342927,0.2277227722772277,0.0,0.0,0.0,0.0,-0.44789947284428894,-2.333333333333334,9.654273858921162,28.7
2024,16,3051926,Gus Edwards,LAC,RB,20.1,7.13,2.3,5.3999999999999995,3.5875,3.0856522811230693,2.8190743338008417,0.0,1.0,0.0,1.0,5.351380679222233,14.700000000000003,9.654273858921162,48.8
2024,17,3051926,Gus Edwards,LAC,RB,0.0,0.0,20.1,10.666666666666666,5.422222222222222,6.215057879412263,0.0,1.0,0.0,1.0,0.0,-0.8724331015779668,-10.666666666666666,9.654273858921162,48.8
2024,3,3052587,Baker Mayfield,TB,QB,8.52,17.79,0.0,7.466666666666666,4.88,6.105334643662959,0.47892074198988194,0.0,1.0,0.0,1.0,0.5961999157209413,1.0533333333333337,16.13356725146199,8.52
2024,4,3052587,Baker Mayfield,TB,QB,28.88,16.52,8.52,8.52,8.52,0.0,1.74818401937046,0.0,0.0,0.0,0.0,0.0,20.36,16.13356725146199,37.4
2024,5,3052587,Baker Mayfield,TB,QB,23.4,16.46,28.88,18.7,18.7,14.396694064958107,1.421628189550425,1.0,0.0,1.0,0.0,0.32646383807237456,4.699999999999999,16.13356725146199,60.8
2024,6,3052587,Baker Mayfield,TB,QB,25.9,17.43,23.4,20.266666666666666,20.266666666666666,10.535451263867786,1.4859437751004017,1.0,0.0,1.0,0.0,0.5347026142727576,5.633333333333333,16.13356725146199,86.69999999999999
2024,7,3052587,Baker Mayfield,TB,QB,27.0,19.28,25.9,26.060000000000002,21.674999999999997,9.05156155956897,1.400414937759336,1.0,0.0,1.0,0.0,0.5882962806976232,0.9399999999999977,16.13356725146199,113.69999999999999
2024,8,3052587,Baker Mayfield,TB,QB,22.3,17.73,27.0,25.433333333333334,22.74,8.192630835085883,1.2577552171460802,1.0,0.0,1.0,0.0,-0.05370680174134628,-3.133333333333333,16.13356725146199,136.0
2024,9,3052587,Baker Mayfield,TB,QB,18.0,16.86,22.3,25.066666666666666,22.666666666666668,7.329913141822805,1.0676156583629894,1.0,0.0,1.0,0.0,-0.6366605683278478,-7.066666666666666,16.13356725146199,154.0
2024,10,3052587,Baker Mayfield,TB,QB,8.94,17.63,18.0,22.433333333333334,22.0,6.919836221568638,0.5070901871809416,0.0,0.0,1.0,0.0,-1.8873279051450536,-13.493333333333334,16.13356725146199,162.94
2024,11,3052587,Baker Mayfield,TB,QB,0.0,0.0,8.94,16.413333333333334,20.3675,7.8970876186821455,0.0,0.0,0.0,0.0,0.0,-2.579115362961985,-16.413333333333334,16.13356725146199,162.94
2024,12,3052587,Baker Mayfield,TB,QB,18.66,18.49,0.0,8.979999999999999,18.104444444444443,10.033009407838595,1.0091941590048676,0.0,1.0,0.0,1.0,0.05537277330982192,9.680000000000001,16.13356725146199,181.6
2024,13,3052587,Baker Mayfield,TB,QB,10.2,19.19,18.66,9.200000000000001,18.16,9.460843279304203,0.5315268368942156,0.0,0.0,1.0,0.0,-0.8413626317447485,0.9999999999999982,16.13356725146199,191.79999999999998
2024,14,3052587,Baker Mayfield,TB,QB,19.0,16.53,10.2,9.620000000000001,17.436363636363634,9.290691333509333,1.1494252873563218,0.0,0.0,0.0,0.0,0.16830140056388468,9.379999999999999,16.13356725146199,210.79999999999998
2024,15,3052587,Baker Mayfield,TB,QB,28.02,15.44,19.0,15.953333333333333,17.566666666666666,8.869819444030242,1.8147668393782384,0.0,0.0,1.0,0.0,1.178528311573339,12.066666666666666,16.13356725146199,238.82
2024,16,3052587,Baker Mayfield,TB,QB,22.32,17.9,28.02,19.073333333333334,18.37076923076923,8.97346687141083,1.246927374301676,1.0,0.0,1.0,0.0,0.4401008914194456,3.246666666666666,16.13356725146199,261.14
2024,17,3052587,Baker Mayfield,TB,QB,34.56,19.47,22.32,23.113333333333333,18.65285714285714,8.685796034172846,1.775038520801233,1.0,0.0,1.0,0.0,1.831397236886384,11.446666666666669,16.13356725146199,295.7
2024,9,3054212,Jonnu Smith,MIA,TE,9.6,9.09,0.0,28.3,19.71333333333333,9.323272468602939,1.056105610561056,1.0,0.0,1.0,0.0,-1.0847407246104843,-18.700000000000003,8.573153638814016,9.6
2024,10,3054212,Jonnu Smith,MIA,TE,7.5,9.93,9.6,9.6,9.6,0.0,0.7552870090634441,0.0,0.0,0.0,0.0,0.0,-2.0999999999999996,8.573153638814016,17.1
2024,11,3054212,Jonnu Smith,MIA,TE,28.1,8.4,7.5,8.55,8.55,1.4849242404917502,3.3452380952380953,0.0,0.0,0.0,0.0,13.16565483066381,19.55,8.573153638814016,45.2
2024,12,3054212,Jonnu Smith,MIA,TE,23.7,10.35,28.1,15.066666666666668,15.066666666666668,11.33593107483163,2.289855072463768,1.0,0.0,1.0,0.0,0.7615901399137222,8.633333333333331,8.573153638814016,68.9
2024,13,3054212,Jonnu Smith,MIA,TE,21.3,12.74,23.7,19.766666666666666,17.225,10.212859540794636,1.6718995290423861,1.0,0.0,1.0,0.0,0.3990067604202979,1.533333333333335,8.573153638814016,90.2
2024,14,3054212,Jonnu Smith,MIA,TE,13.4,11.55,21.3,24.366666666666664,18.04,9.030393125440332,1.1601731601731602,1.0,0.0,1.0,0.0,-0.5138203769809575,-10.966666666666663,8.573153638814016,103.60000000000001
2024,15,3054212,Jonnu Smith,MIA,TE,19.8,11.11,13.4,19.466666666666665,17.26666666666667,8.296183861671985,1.7821782178217824,0.0,0.0,0.0,0.0,0.3053612812316303,0.3333333333333357,8.573153638814016,123.4
2024,16,3054212,Jonnu Smith,MIA,TE,12.2,12.79,19.8,18.166666666666668,17.62857142857143,7.63363484536567,0.9538702111024238,0.0,0.0,1.0,0.0,-0.7111384731570022,-5.966666666666669,8.573153638814016,135.6
2024,17,3054212,Jonnu Smith,MIA,TE,11.6,8.6,12.2,15.133333333333335,16.95,7.323348180404136,1.3488372093023255,0.0,0.0,0.0,0.0,-0.7305401666297343,-3.533333333333335,8.573153638814016,147.20000000000002
2024,1,3054850,Alvin Kamara,NO,RB,22.0,17.69,0.0,14.533333333333333,16.355555555555558,7.078684749144984,1.2436404748445449,0.0,0.0,0.0,0.0,0.7973860462038826,7.466666666666667,9.654273858921162,22.0
2024,2,3054850,Alvin Kamara,NO,RB,44.0,16.51,22.0,22.0,22.0,0.0,2.6650514839491213,1.0,0.0,1.0,0.0,0.0,22.0,9.654273858921162,66.0
2024,3,3054850,Alvin Kamara,NO,RB,15.7,21.43,44.0,33.0,33.0,15.556349186104045,0.7326178254783015,1.0,0.0,1.0,0.0,-1.1120861195024794,-17.3,9.654273858921162,81.7
2024,4,3054850,Alvin Kamara,NO,RB,24.9,18.97,15.7,27.233333333333334,27.233333333333334,14.8581066537205,1.312598840274117,0.0,0.0,0.0,0.0,-0.15704109465044555,-2.3333333333333357,9.654273858921162,106.6
2024,5,3054850,Alvin Kamara,NO,RB,12.6,19.63,24.9,28.2,26.65,12.187561965654437,0.641874681609781,1.0,0.0,1.0,0.0,-1.1528146514942093,-15.6,9.654273858921162,119.2
2024,6,3054850,Alvin Kamara,NO,RB,17.4,19.32,12.6,17.73333333333333,23.84,12.283444142421946,0.9006211180124223,0.0,0.0,0.0,0.0,-0.5242829230410142,-0.33333333333333215,9.654273858921162,136.6
2024,7,3054850,Alvin Kamara,NO,RB,8.4,18.16,17.4,18.3,22.766666666666666,11.29684321687553,0.4625550660792952,0.0,0.0,1.0,0.0,-1.2717417061436553,-9.9,9.654273858921162,145.0
2024,8,3054850,Alvin Kamara,NO,RB,18.2,16.97,8.4,12.799999999999999,20.714285714285715,11.65481711159647,1.0724808485562758,0.0,0.0,0.0,0.0,-0.21572931520169608,5.4,9.654273858921162,163.2
2024,9,3054850,Alvin Kamara,NO,RB,27.5,22.12,18.2,14.666666666666664,20.4,10.826818553942799,1.2432188065099457,0.0,0.0,1.0,0.0,0.6557789774184769,12.833333333333336,9.654273858921162,190.7
2024,10,3054850,Alvin Kamara,NO,RB,15.9,21.42,27.5,18.03333333333333,21.188888888888886,10.400413987486802,0.7422969187675069,1.0,0.0,1.0,0.0,-0.5085267658818372,-2.133333333333331,9.654273858921162,206.6
2024,11,3054850,Alvin Kamara,NO,RB,12.9,22.0,15.9,20.53333333333333,20.66,9.947216249338863,0.5863636363636364,0.0,0.0,0.0,0.0,-0.780117754101884,-7.633333333333331,9.654273858921162,219.5
2024,12,3054850,Alvin Kamara,NO,RB,0.0,0.0,12.9,18.766666666666666,19.954545454545453,9.722485652996731,0.0,0.0,0.0,0.0,0.0,-2.052411920854306,-18.766666666666666,9.654273858921162,219.5
2024,13,3054850,Alvin Kamara,NO,RB,15.9,21.93,0.0,9.599999999999998,18.291666666666668,10.913999211465923,0.7250341997264023,0.0,1.0,0.0,1.0,-0.2191375150690916,6.3000000000000025,9.654273858921162,235.4
2024,14,3054850,Alvin Kamara,NO,RB,12.9,22.91,15.9,9.599999999999998,18.107692307692307,10.470391710155955,0.5630728939327805,0.0,0.0,0.0,0.0,-0.4973732074074179,3.3000000000000025,9.654273858921162,248.3
2024,15,3054850,Alvin Kamara,NO,RB,17.0,16.73,12.9,9.599999999999998,17.735714285714288,10.155453793811567,1.0161386730424387,0.0,0.0,0.0,0.0,-0.07244523983385263,7.400000000000002,9.654273858921162,265.3
2024,16,3054850,Alvin Kamara,NO,RB,0.0,0.0,17.0,15.266666666666666,17.686666666666667,9.787883666383998,0.0,0.0,0.0,1.0,0.0,-1.8069960033761587,-15.266666666666666,9.654273858921162,265.3
2024,17,3054850,Alvin Kamara,NO,RB,0.0,0.0,0.0,9.966666666666665,16.58125,10.438723980129625,0.0,0.0,1.0,0.0,1.0,-1.5884364824247512,-9.966666666666665,9.654273858921162,265.3
2024,5,3059915,Kareem Hunt,KC,RB,18.7,11.8,0.0,5.666666666666664,15.605882352941178,10.877928949726325,1.5847457627118642,0.0,1.0,0.0,1.0,0.2844399573998565,13.033333333333335,9.654273858921162,18.7
2024,6,3059915,Kareem Hunt,KC,RB,0.0,0.0,18.7,18.7,18.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-18.7,9.654273858921162,18.7
2024,7,3059915,Kareem Hunt,KC,RB,22.3,14.31,0.0,9.35,9.35,13.22289680818844,1.5583508036338225,0.0,1.0,0.0,1.0,0.9793617985417958,12.950000000000001,9.654273858921162,41.0
2024,8,3059915,Kareem Hunt,KC,RB,13.3,16.35,22.3,13.666666666666666,13.666666666666666,11.971772355559278,0.8134556574923547,1.0,0.0,1.0,0.0,-0.03062760097475442,-0.36666666666666536,9.654273858921162,54.3
2024,9,3059915,Kareem Hunt,KC,RB,18.7,17.03,13.3,11.866666666666667,13.575,9.77663029882996,1.098062243100411,0.0,0.0,0.0,0.0,0.524209246268967,6.833333333333332,9.654273858921162,73.0
2024,10,3059915,Kareem Hunt,KC,RB,17.0,14.09,18.7,18.099999999999998,14.6,8.771544903835355,1.20652945351313,0.0,0.0,1.0,0.0,0.2736120063582643,-1.0999999999999979,9.654273858921162,90.0
2024,11,3059915,Kareem Hunt,KC,RB,6.0,16.67,17.0,16.333333333333332,15.0,7.906453060633447,0.3599280143971205,0.0,0.0,1.0,0.0,-1.1383106850796811,-10.333333333333332,9.654273858921162,96.0
2024,12,3059915,Kareem Hunt,KC,RB,11.7,17.71,6.0,13.9,13.714285714285714,7.979020109309282,0.6606437041219649,0.0,1.0,0.0,0.0,-0.2524477550740356,-2.200000000000001,9.654273858921162,107.7
2024,13,3059915,Kareem Hunt,KC,RB,3.5,10.4,11.7,11.566666666666668,13.4625,7.421385604165457,0.3365384615384615,0.0,0.0,0.0,0.0,-1.342404307142897,-8.066666666666668,9.654273858921162,111.2
2024,14,3059915,Kareem Hunt,KC,RB,3.9,9.06,3.5,7.066666666666666,12.355555555555556,7.6954712511825925,0.4304635761589404,0.0,1.0,0.0,0.0,-1.0987703390167507,-3.1666666666666665,9.654273858921162,115.1
2024,15,3059915,Kareem Hunt,KC,RB,5.9,6.06,3.9,6.366666666666666,11.51,7.732392184110225,0.9735973597359737,0.0,1.0,0.0,0.0,-0.7255193304251094,-0.4666666666666659,9.654273858921162,121.0
2024,16,3059915,Kareem Hunt,KC,RB,15.9,7.25,5.9,4.433333333333334,11.0,7.52808076471022,2.193103448275862,0.0,1.0,0.0,0.0,0.6508963111780081,11.466666666666667,9.654273858921162,136.9
2024,17,3059915,Kareem Hunt,KC,RB,8.0,8.05,15.9,8.566666666666668,11.408333333333333,7.315793417896199,0.9937888198757763,0.0,0.0,0.0,0.0,-0.46588703899097617,-0.5666666666666682,9.654273858921162,144.9
2024,1,3068267,Austin Ekeler,WSH,RB,10.2,12.13,0.0,9.933333333333335,11.146153846153847,7.067839767167828,0.8408903544929924,0.0,0.0,0.0,0.0,-0.13386747256905965,0.26666666666666394,9.654273858921162,10.2
2024,2,3068267,Austin Ekeler,WSH,RB,11.5,10.76,10.2,10.2,10.2,0.0,1.0687732342007434,0.0,0.0,0.0,0.0,0.0,1.3000000000000007,9.654273858921162,21.7
2024,3,3068267,Austin Ekeler,WSH,RB,13.7,10.07,11.5,10.85,10.85,0.9192388155425123,1.3604766633565044,0.0,0.0,0.0,0.0,3.1003912713563984,2.8499999999999996,9.654273858921162,35.4
2024,4,3068267,Austin Ekeler,WSH,RB,0.0,0.0,13.7,11.799999999999999,11.799999999999999,1.7691806012954134,0.0,0.0,0.0,0.0,0.0,-6.669754343541812,-11.799999999999999,9.654273858921162,35.4
2024,5,3068267,Austin Ekeler,WSH,RB,11.7,10.49,0.0,8.4,8.85,6.074262643866057,1.1153479504289798,0.0,1.0,0.0,1.0,0.46919275097167573,3.299999999999999,9.654273858921162,47.099999999999994
2024,6,3068267,Austin Ekeler,WSH,RB,10.8,15.78,11.7,8.466666666666667,9.419999999999998,5.412670320645808,0.6844106463878328,0.0,0.0,0.0,0.0,0.25495733496573814,2.333333333333334,9.654273858921162,57.9
2024,7,3068267,Austin Ekeler,WSH,RB,4.0,10.41,10.8,7.5,9.65,4.8739101345839355,0.38424591738712777,0.0,0.0,0.0,0.0,-1.159233519696874,-3.5,9.654273858921162,61.9
2024,8,3068267,Austin Ekeler,WSH,RB,7.8,9.34,4.0,8.833333333333334,8.842857142857143,4.935199132374547,0.8351177730192719,0.0,1.0,0.0,0.0,-0.2113100434015067,-1.033333333333334,9.654273858921162,69.7
2024,9,3068267,Austin Ekeler,WSH,RB,17.3,18.08,7.8,7.533333333333334,8.7125,4.583958831777242,0.9568584070796462,0.0,0.0,0.0,0.0,1.8733806988991981,9.766666666666666,9.654273858921162,87.0
2024,10,3068267,Austin Ekeler,WSH,RB,18.1,15.07,17.3,9.700000000000001,9.666666666666666,5.155579501860096,1.2010617120106173,0.0,0.0,1.0,0.0,1.6357682643223035,8.4,9.654273858921162,105.1
2024,11,3068267,Austin Ekeler,WSH,RB,17.6,8.8,18.1,14.4,10.51,5.544256287165825,2.0,0.0,0.0,1.0,0.0,1.2788009126512345,3.200000000000001,9.654273858921162,122.7
2024,12,3068267,Austin Ekeler,WSH,RB,4.4,10.13,17.6,17.666666666666668,11.154545454545454,5.677563497903592,0.43435340572556763,0.0,0.0,1.0,0.0,-1.1896908695146309,-13.266666666666667,9.654273858921162,127.10000000000001
2024,13,3068267,Austin Ekeler,WSH,RB,0.0,0.0,4.4,13.366666666666667,10.591666666666667,5.753806381760502,0.0,0.0,1.0,0.0,0.0,-1.8408104068712017,-13.366666666666667,9.654273858921162,127.10000000000001
2024,14,3068267,Austin Ekeler,WSH,RB,0.0,0.0,0.0,7.333333333333333,9.776923076923078,6.243150092455177,0.0,0.0,1.0,0.0,1.0,-1.5660240314802703,-7.333333333333333,9.654273858921162,127.10000000000001
2024,15,3068267,Austin Ekeler,WSH,RB,0.0,0.0,0.0,1.4666666666666668,9.07857142857143,6.542662192978373,0.0,0.0,1.0,0.0,1.0,-1.387595929729432,-1.4666666666666668,9.654273858921162,127.10000000000001
2024,16,3068267,Austin Ekeler,WSH,RB,0.0,0.0,0.0,0.0,8.473333333333334,6.726330634865032,0.0,0.0,1.0,0.0,1.0,-1.2597259625348995,0.0,9.654273858921162,127.10000000000001
2024,17,3068267,Austin Ekeler,WSH,RB,0.0,0.0,0.0,0.0,7.9437500000000005,6.834809799840813,0.0,0.0,1.0,0.0,1.0,-1.1622488748970037,0.0,9.654273858921162,127.10000000000001
2024,4,3116164,Mike Gesicki,CIN,TE,0.1,8.4,0.0,0.0,7.476470588235294,6.892525789919534,0.011904761904761904,0.0,1.0,0.0,1.0,-1.0702129833193428,0.1,8.573153638814016,0.1
2024,5,3116164,Mike Gesicki,CIN,TE,5.1,7.2,0.1,0.1,0.1,0.0,0.7083333333333333,0.0,1.0,0.0,1.0,0.0,5.0,8.573153638814016,5.199999999999999
2024,10,3116164,Mike Gesicki,CIN,TE,7.0,11.29,5.1,2.5999999999999996,2.5999999999999996,3.5355339059327373,0.6200177147918512,0.0,1.0,0.0,0.0,1.244507934888324,4.4,8.573153638814016,12.2
2024,11,3116164,Mike Gesicki,CIN,TE,0.0,7.62,7.0,4.066666666666666,4.066666666666666,3.564173583501978,0.0,0.0,0.0,0.0,0.0,-1.140984458638786,-4.066666666666666,8.573153638814016,12.2
2024,12,3116164,Mike Gesicki,CIN,TE,0.0,0.0,0.0,4.033333333333333,3.05,3.5501173689518115,0.0,0.0,1.0,0.0,1.0,-0.8591265254141517,-4.033333333333333,8.573153638814016,12.2
2024,13,3116164,Mike Gesicki,CIN,TE,10.3,6.11,0.0,2.3333333333333335,2.44,3.3634803403617513,1.6857610474631752,0.0,1.0,0.0,1.0,2.33686515294293,7.966666666666667,8.573153638814016,22.5
2024,14,3116164,Mike Gesicki,CIN,TE,5.4,7.96,10.3,3.4333333333333336,3.75,4.39852247919685,0.678391959798995,0.0,0.0,0.0,0.0,0.37512596736831566,1.9666666666666668,8.573153638814016,27.9
2024,15,3116164,Mike Gesicki,CIN,TE,6.7,7.25,5.4,5.233333333333333,3.9857142857142853,4.063425718704425,0.9241379310344828,0.0,1.0,0.0,0.0,0.6679796561289503,1.4666666666666668,8.573153638814016,34.6
2024,16,3116164,Mike Gesicki,CIN,TE,3.4,7.56,6.7,7.466666666666668,4.325,3.882469758874038,0.44973544973544977,0.0,1.0,0.0,0.0,-0.2382504069441255,-4.066666666666668,8.573153638814016,38.0
2024,17,3116164,Mike Gesicki,CIN,TE,18.6,7.66,3.4,5.166666666666667,4.222222222222222,3.6447831820897725,2.4281984334203655,0.0,1.0,0.0,0.0,3.9447553007897,13.433333333333334,8.573153638814016,56.6
2024,1,3116165,Chris Godwin,TB,WR,22.3,13.89,0.0,9.566666666666668,5.66,5.699161731732523,1.605471562275018,0.0,0.0,1.0,0.0,2.9197276342149894,12.733333333333333,10.096716917922947,22.3
2024,2,3116165,Chris Godwin,TB,WR,24.7,14.82,22.3,22.3,22.3,0.0,1.6666666666666665,1.0,0.0,1.0,0.0,0.0,2.3999999999999986,10.096716917922947,47.0
2024,3,3116165,Chris Godwin,TB,WR,17.3,15.06,24.7,23.5,23.5,1.6970562748477132,1.1487383798140771,1.0,0.0,1.0,0.0,-3.653385036130497,-6.199999999999999,10.096716917922947,64.3
2024,4,3116165,Chris Godwin,TB,WR,12.9,15.8,17.3,21.433333333333334,21.433333333333334,3.7753587026047377,0.8164556962025317,0.0,0.0,1.0,0.0,-2.260270879014998,-8.533333333333333,10.096716917922947,77.2
2024,5,3116165,Chris Godwin,TB,WR,11.6,15.48,12.9,18.3,19.3,5.263712251507168,0.7493540051679586,0.0,0.0,0.0,0.0,-1.4628459216772813,-6.700000000000001,10.096716917922947,88.8
2024,6,3116165,Chris Godwin,TB,WR,35.5,15.76,11.6,13.933333333333332,17.759999999999998,5.712967705142399,2.25253807106599,0.0,0.0,0.0,0.0,3.1052162230904514,21.56666666666667,10.096716917922947,124.3
2024,7,3116165,Chris Godwin,TB,WR,13.5,18.72,35.5,20.0,20.716666666666665,8.863501941482648,0.7211538461538461,1.0,0.0,1.0,0.0,-0.8142003820060644,-6.5,10.096716917922947,137.8
2024,8,3116165,Chris Godwin,TB,WR,0.0,0.0,13.5,20.2,19.685714285714287,8.538623732083247,0.0,0.0,0.0,0.0,0.0,-2.305490311248483,-20.2,10.096716917922947,137.8
